lat,long,sqft,parking,mean_district_income,bedrooms_bg,bedrooms_ag,bathrooms,final_price,type_Att/Row/Twnhouse,type_Co-Op Apt,type_Co-Ownership Apt,type_Comm Element Condo,type_Condo Apt,type_Condo Townhouse,type_Detached,type_Link,type_Plex,type_Semi-Detached,type_Store W/Apt/Offc
43.6502401,-79.3609196,1500.0,2,70600,1,2,2,1610000,0,0,0,0,1,0,0,0,0,0,0
43.7921975,-79.2321455,1300.0,1,29573,0,3,2,568000,0,0,0,0,0,1,0,0,0,0,0
43.7029128,-79.2967188,1750.0,4,43907,1,3,4,970000,0,0,0,0,0,0,1,0,0,0,0
43.640566,-79.56273890000001,650.0,1,38255,1,1,1,428000,0,0,0,0,1,0,0,0,0,0,0
43.669300899999996,-79.3841709,250.0,0,53583,0,0,1,487000,0,0,0,0,1,0,0,0,0,0,0
43.62113370000001,-79.52121149999998,750.0,0,52787,0,2,2,483000,0,0,0,0,1,0,0,0,0,0,0
43.7553405,-79.4534351,,4,45936,2,3,2,1000000,0,0,0,0,0,0,1,0,0,0,0
43.687385299999995,-79.336775,900.0,3,51846,1,2,2,815000,0,0,0,0,0,0,1,0,0,0,0
43.7739128,-79.32935920000001,850.0,1,36359,1,2,2,602500,0,0,0,1,0,0,0,0,0,0,0
43.6409222,-79.39398299999998,650.0,1,70600,0,2,2,632000,0,0,0,0,1,0,0,0,0,0,0
43.6630568,-79.38617740000002,550.0,1,56526,0,1,1,590000,0,0,0,0,1,0,0,0,0,0,0
43.728185499999995,-79.3955323,,1,111730,1,3,3,1900000,0,0,0,0,0,0,1,0,0,0,0
43.638175,-79.4153863,550.0,0,70623,0,1,1,491000,0,0,0,0,1,0,0,0,0,0,0
43.7675704,-79.4214975,,4,44576,1,4,6,2600000,0,0,0,0,0,0,1,0,0,0,0
43.78048280000001,-79.4470506,1100.0,1,32724,1,2,2,435000,0,0,0,0,1,0,0,0,0,0,0
43.722891,-79.4570921,650.0,1,38527,1,1,1,480000,0,0,0,0,1,0,0,0,0,0,0
43.6691531,-79.3873723,750.0,1,56526,0,2,2,795000,0,0,0,0,1,0,0,0,0,0,0
43.7498054,-79.33517459999999,1300.0,3,42516,1,3,2,1225000,0,0,0,0,0,0,1,0,0,0,0
43.8046149,-79.2166262,1300.0,2,29573,1,3,2,345000,0,0,0,0,1,0,0,0,0,0,0
43.66494829999999,-79.42969690000002,,0,39740,0,4,3,1150000,0,0,0,0,0,0,1,0,0,0,0
43.772736200000004,-79.1731137,,2,33323,0,3,3,830000,0,0,0,0,0,0,1,0,0,0,0
43.669963,-79.38615809999997,750.0,1,53583,1,1,2,1075000,0,0,0,0,1,0,0,0,0,0,0
43.7928966,-79.3094308,,2,31826,1,3,3,866000,0,0,0,0,0,0,0,1,0,0,0
43.6371296,-79.400621,1100.0,1,70623,1,2,2,924900,0,0,0,0,1,0,0,0,0,0,0
43.8229012,-79.27507059999998,1100.0,1,28085,1,2,2,425000,0,0,0,0,1,0,0,0,0,0,0
43.6465818,-79.55549270000002,,2,52787,2,3,2,1170000,0,0,0,0,0,0,1,0,0,0,0
43.8096884,-79.2212942,1100.0,1,29573,0,2,2,398000,0,0,0,0,1,0,0,0,0,0,0
43.7770259,-79.41377290000001,850.0,1,45326,0,2,2,630000,0,0,0,0,1,0,0,0,0,0,0
43.6426028,-79.55880739999998,1500.0,1,52787,1,2,2,537000,0,0,0,0,1,0,0,0,0,0,0
43.7566697,-79.40862309999999,550.0,1,45326,0,1,1,470000,0,0,0,0,1,0,0,0,0,0,0
43.6889699,-79.2744068,1300.0,2,54360,1,3,2,872000,0,0,0,0,0,0,1,0,0,0,0
43.656909399999996,-79.4454219,1100.0,1,40588,1,2,2,666000,0,0,0,0,0,1,0,0,0,0,0
43.658981,-79.36291899999998,550.0,0,34597,0,1,1,536000,0,0,0,0,1,0,0,0,0,0,0
43.7974179,-79.34292529999998,2250.0,2,36346,3,4,3,920000,0,0,0,0,0,0,0,0,0,1,0
43.765188099999996,-79.2151769,,5,30878,2,3,2,770000,0,0,0,0,0,0,1,0,0,0,0
43.7332364,-79.22242539999998,850.0,1,32913,0,2,1,296000,0,0,0,0,1,0,0,0,0,0,0
43.671895899999996,-79.3949245,1500.0,2,112766,0,2,2,1475000,0,0,0,0,1,0,0,0,0,0,0
43.589849900000004,-79.54516029999998,650.0,1,47384,1,1,1,479000,0,0,0,0,1,0,0,0,0,0,0
43.7689265,-79.3698385,750.0,0,52035,1,1,1,459000,0,0,0,0,1,0,0,0,0,0,0
43.64643359999999,-79.39780640000002,550.0,0,70600,0,1,1,553000,0,0,0,0,1,0,0,0,0,0,0
43.6225151,-79.4824411,650.0,1,54438,1,1,1,530000,0,0,0,0,1,0,0,0,0,0,0
43.7674386,-79.4106934,750.0,1,45326,1,1,1,541000,0,0,0,0,1,0,0,0,0,0,0
43.6614959,-79.56930390000002,,4,47002,3,3,4,1050000,0,0,0,0,0,0,1,0,0,0,0
43.5922941,-79.5393395,,2,47384,0,2,1,705000,0,0,0,0,0,0,1,0,0,0,0
43.7495489,-79.58075040000001,1300.0,2,26548,0,2,2,430000,0,0,0,0,1,0,0,0,0,0,0
43.78956090000001,-79.32368050000002,,2,31826,3,4,3,1088000,0,0,0,0,0,0,1,0,0,0,0
43.7089649,-79.39298490000002,650.0,0,57039,0,1,1,606500,0,0,0,0,1,0,0,0,0,0,0
43.8289006,-79.22859280000002,1750.0,2,39556,0,4,3,761000,0,0,0,0,0,0,0,0,0,1,0
43.7696635,-79.413783,950.0,1,44576,1,2,2,875000,0,0,0,0,1,0,0,0,0,0,0
43.609168,-79.55816800000002,750.0,1,52787,0,2,1,510000,0,0,0,0,1,0,0,0,0,0,0
43.685280999999996,-79.4322911,,2,39803,1,3,3,1360000,0,0,0,0,0,0,1,0,0,0,0
43.6401348,-79.3938964,750.0,1,70600,0,2,2,799000,0,0,0,0,1,0,0,0,0,0,0
43.641579,-79.4159028,750.0,1,70623,1,2,2,744000,0,0,0,0,1,0,0,0,0,0,0
43.63666810000001,-79.40044509999998,750.0,1,70623,0,2,2,695000,0,0,0,0,1,0,0,0,0,0,0
43.6405881,-79.42482740000001,750.0,1,35207,1,1,2,528000,0,0,0,0,1,0,0,0,0,0,0
43.689930600000004,-79.30094520000002,,1,54324,0,3,2,860000,0,0,0,0,0,0,0,0,0,1,0
43.8164157,-79.3285267,,3,31786,2,4,4,933000,0,0,0,0,0,0,1,0,0,0,0
43.6363057,-79.4660892,650.0,1,35207,1,1,1,527000,0,0,0,0,1,0,0,0,0,0,0
43.63289879999999,-79.5615952,,4,62378,1,3,2,837500,0,0,0,0,0,0,1,0,0,0,0
43.7720026,-79.30700949999998,,3,34200,1,3,2,840000,0,0,0,0,0,0,1,0,0,0,0
43.76031500000001,-79.411703,850.0,1,72371,1,2,2,750000,0,0,0,0,1,0,0,0,0,0,0
43.7739128,-79.32935920000001,750.0,1,36359,1,2,2,590000,0,0,0,0,1,0,0,0,0,0,0
43.70253889999999,-79.35157199999998,750.0,1,28875,1,1,1,450000,0,0,0,0,1,0,0,0,0,0,0
43.7735969,-79.32924279999997,750.0,1,36359,0,2,2,590000,0,0,0,0,1,0,0,0,0,0,0
43.780863399999994,-79.2475553,1300.0,2,30878,1,3,2,468000,0,0,0,0,1,0,0,0,0,0,0
43.7734774,-79.43298349999998,4250.0,6,44576,2,4,5,2100000,0,0,0,0,0,0,1,0,0,0,0
43.6970486,-79.39415600000002,650.0,1,57039,1,1,1,570000,0,0,0,0,1,0,0,0,0,0,0
43.6926877,-79.4492262,,0,35112,1,3,3,845000,0,0,0,0,0,0,0,0,0,1,0
43.6415328,-79.4240715,850.0,1,45737,1,2,2,720000,0,0,0,0,1,0,0,0,0,0,0
43.696376,-79.3380598,4250.0,3,53315,0,4,4,1750000,0,0,0,0,0,0,1,0,0,0,0
43.7193695,-79.53937839999998,,4,39003,1,3,2,768000,0,0,0,0,0,0,1,0,0,0,0
43.638700299999996,-79.4121833,550.0,0,70623,0,1,1,517000,0,0,0,0,1,0,0,0,0,0,0
43.6871687,-79.41506690000001,1500.0,1,204521,0,2,2,1615000,0,0,0,0,1,0,0,0,0,0,0
43.64476810000001,-79.40259999999998,950.0,1,70600,0,2,2,1125000,0,0,0,0,1,0,0,0,0,0,0
43.821307899999994,-79.21999090000001,,2,39556,1,3,2,618000,1,0,0,0,0,0,0,0,0,0,0
43.7317441,-79.5772925,550.0,1,31771,0,1,1,360000,0,0,0,0,1,0,0,0,0,0,0
43.7646381,-79.5125003,,2,25989,0,3,2,670000,0,0,0,0,0,0,0,0,0,1,0
43.7004528,-79.44397729999999,950.0,1,34768,0,2,2,580000,0,0,0,0,0,1,0,0,0,0,0
43.753533600000004,-79.1793332,,2,53203,1,4,3,1080000,0,0,0,0,0,0,1,0,0,0,0
43.63339029999999,-79.39971070000001,650.0,1,70623,0,2,1,650000,0,0,0,0,0,1,0,0,0,0,0
43.7011783,-79.44606859999998,650.0,1,34768,0,1,1,530000,0,0,0,0,1,0,0,0,0,0,0
43.6415312,-79.3826739,650.0,1,70600,0,1,1,612000,0,0,0,0,1,0,0,0,0,0,0
43.6398029,-79.4147526,250.0,0,70623,0,1,1,462000,0,0,0,0,1,0,0,0,0,0,0
43.6539487,-79.38857010000002,750.0,0,37422,1,1,1,680000,0,0,0,0,1,0,0,0,0,0,0
43.7500359,-79.5673777,950.0,1,30731,0,2,2,334000,0,0,0,0,1,0,0,0,0,0,0
43.64895300000001,-79.3857683,1700.0,1,56526,1,2,3,1999000,0,0,0,0,1,0,0,0,0,0,0
43.64895300000001,-79.3857683,1100.0,1,56526,1,1,2,1330000,0,0,0,0,1,0,0,0,0,0,0
43.806501000000004,-79.26899139999998,1300.0,1,30414,0,3,3,634000,0,0,0,0,0,1,0,0,0,0,0
43.64178130000001,-79.4234261,550.0,0,45737,1,1,1,410000,0,0,0,0,1,0,0,0,0,0,0
43.8019484,-79.3105753,1750.0,3,31826,1,4,4,839000,0,0,0,0,0,0,0,1,0,0,0
43.7642763,-79.4947912,1100.0,1,29958,0,2,1,406000,0,0,0,0,1,0,0,0,0,0,0
43.6602919,-79.36057659999999,650.0,1,34597,0,1,1,530000,0,0,0,0,1,0,0,0,0,0,0
43.6770215,-79.40638489999998,850.0,1,165047,0,2,2,715000,0,0,0,0,1,0,0,0,0,0,0
43.64872570000001,-79.37554990000002,1500.0,1,53583,0,2,2,945000,0,0,0,0,1,0,0,0,0,0,0
43.6833734,-79.4186828,950.0,1,54460,1,2,2,812000,0,0,0,0,1,0,0,0,0,0,0
43.69683060000001,-79.4181888,,4,204521,1,4,5,3918000,0,0,0,0,0,0,1,0,0,0,0
43.663099700000004,-79.3403069,550.0,0,53803,0,1,1,520000,0,0,0,0,1,0,0,0,0,0,0
43.6687621,-79.4548855,2250.0,2,33528,1,4,3,1035000,0,0,0,0,0,0,1,0,0,0,0
43.733061299999996,-79.4155945,1750.0,2,111730,1,3,2,1615000,0,0,0,0,0,0,1,0,0,0,0
43.778761700000004,-79.3030005,,1,34200,0,4,2,875000,0,0,0,0,0,0,1,0,0,0,0
43.6906356,-79.40101800000002,,2,114174,0,5,2,2825000,0,0,0,0,0,0,1,0,0,0,0
43.64841939999999,-79.47770340000002,,1,71204,0,3,2,1150000,0,0,0,0,0,0,0,0,0,1,0
43.6572605,-79.5723398,,2,47002,0,4,3,770000,0,0,0,0,0,0,0,0,0,1,0
43.6570775,-79.39749069999998,2750.0,3,37422,3,5,3,2028000,0,0,0,0,0,0,0,0,0,1,0
43.637225,-79.4036996,850.0,1,70623,1,2,2,713000,0,0,0,0,1,0,0,0,0,0,0
43.6740177,-79.4562228,,2,33528,1,3,2,780333,0,0,0,0,0,0,0,0,0,1,0
43.6621415,-79.4181724,,2,58071,0,4,2,1611000,0,0,0,0,0,0,1,0,0,0,0
43.722358299999996,-79.272181,,4,30974,2,3,2,720000,0,0,0,0,0,0,1,0,0,0,0
43.720416,-79.34915620000002,1100.0,1,67757,0,2,2,740000,0,0,0,0,1,0,0,0,0,0,0
43.7149049,-79.2455954,,2,44718,2,3,2,881000,0,0,0,0,0,0,1,0,0,0,0
43.79517620000001,-79.32462690000001,1500.0,1,31826,1,2,2,541000,0,0,0,0,1,0,0,0,0,0,0
43.661800899999996,-79.3842401,850.0,1,56526,1,2,2,976500,0,0,0,0,1,0,0,0,0,0,0
43.73074640000001,-79.25396490000001,,7,30974,0,3,3,628000,0,0,0,0,0,0,1,0,0,0,0
43.795325399999996,-79.2191868,,3,29573,0,3,2,685000,0,0,0,0,0,0,1,0,0,0,0
43.6668946,-79.37337729999999,550.0,0,63012,0,1,1,487900,0,0,0,0,0,1,0,0,0,0,0
43.6196334,-79.48429709999998,1300.0,1,54438,0,3,2,701000,0,0,0,0,1,0,0,0,0,0,0
43.6701589,-79.3803887,850.0,1,53583,0,2,2,845000,0,0,0,0,1,0,0,0,0,0,0
43.69726770000001,-79.43553790000001,,1,65274,0,2,1,699000,0,0,0,0,0,0,1,0,0,0,0
43.6989571,-79.47915079999999,650.0,1,32483,0,1,1,299000,0,0,0,0,1,0,0,0,0,0,0
43.6977018,-79.38719429999998,650.0,1,57039,1,1,1,595000,0,0,0,0,1,0,0,0,0,0,0
43.706868,-79.25597309999998,,3,54360,0,5,3,745500,0,0,0,0,0,0,1,0,0,0,0
43.6709445,-79.37806359999998,,3,32648,1,5,2,1532500,0,0,0,0,0,0,0,0,0,1,0
43.7715662,-79.4120987,1100.0,1,45326,0,3,2,735000,0,0,0,0,1,0,0,0,0,0,0
43.657649,-79.37676390000001,950.0,1,53583,1,1,1,700000,0,0,0,0,1,0,0,0,0,0,0
43.7285696,-79.26429759999998,,3,30974,1,3,2,803000,0,0,0,0,0,0,1,0,0,0,0
43.6375235,-79.40087700000002,850.0,1,70623,0,2,2,690000,0,0,0,0,1,0,0,0,0,0,0
43.637225,-79.4036996,250.0,0,70623,0,1,1,510000,0,0,0,0,1,0,0,0,0,0,0
43.6243998,-79.49101230000002,750.0,1,54438,1,1,2,538000,0,0,0,0,1,0,0,0,0,0,0
43.8157923,-79.2864436,,2,28085,1,3,4,723000,0,0,0,0,0,0,0,0,0,1,0
43.6415328,-79.4240715,650.0,1,45737,1,1,1,500000,0,0,0,0,1,0,0,0,0,0,0
43.8113652,-79.2260385,1100.0,1,29573,0,2,2,328000,0,0,0,0,1,0,0,0,0,0,0
43.788698499999995,-79.28205759999999,4250.0,10,31825,1,4,4,1418000,0,0,0,0,0,0,1,0,0,0,0
43.76242999999999,-79.4507385,1750.0,1,45936,0,4,3,1000000,0,0,0,0,0,0,0,0,0,1,0
43.7679216,-79.4243978,1300.0,2,44576,1,3,2,1400000,0,0,0,0,0,0,1,0,0,0,0
43.6801405,-79.45110550000003,,2,41717,0,3,2,998000,0,0,0,0,0,0,1,0,0,0,0
43.724494899999996,-79.38137840000002,4250.0,4,308010,3,5,5,4238000,0,0,0,0,0,0,1,0,0,0,0
43.7475681,-79.55119040000002,,4,29528,2,4,3,687500,0,0,0,0,0,0,0,0,0,1,0
43.7695357,-79.4161002,750.0,1,44576,0,2,1,569900,0,0,0,0,1,0,0,0,0,0,0
43.6428951,-79.4281018,850.0,1,45737,1,2,2,775000,0,0,0,0,1,0,0,0,0,0,0
43.6418064,-79.3789807,650.0,1,70600,0,2,2,870000,0,0,0,0,1,0,0,0,0,0,0
43.6869229,-79.34580759999999,,2,51846,1,4,4,1565000,0,0,0,0,0,0,1,0,0,0,0
43.6225151,-79.4824411,750.0,1,54438,1,2,2,603000,0,0,0,0,1,0,0,0,0,0,0
43.7764497,-79.4125724,1900.0,2,45326,1,3,3,1065000,0,0,0,0,0,1,0,0,0,0,0
43.5998993,-79.511184,1300.0,2,44101,0,3,2,705000,0,0,0,0,0,1,0,0,0,0,0
43.79335589999999,-79.3262675,750.0,1,31826,0,1,1,299900,0,0,0,0,1,0,0,0,0,0,0
43.6214794,-79.483972,650.0,1,54438,1,1,1,535000,0,0,0,0,1,0,0,0,0,0,0
43.7638433,-79.49811369999998,650.0,1,29958,0,1,1,315000,0,0,0,0,0,1,0,0,0,0,0
43.7740707,-79.32932380000003,550.0,1,36359,0,1,1,453000,0,0,0,0,1,0,0,0,0,0,0
43.6370874,-79.40453500000002,1100.0,1,70623,1,2,2,838000,0,0,0,0,1,0,0,0,0,0,0
43.7732477,-79.3458375,850.0,1,36359,1,2,2,681000,0,0,0,0,1,0,0,0,0,0,0
43.8038179,-79.27506819999998,,4,30414,0,5,3,965000,0,0,0,0,0,0,1,0,0,0,0
43.6527963,-79.4742776,,3,57465,0,4,2,1685000,0,0,0,0,0,0,1,0,0,0,0
43.67201970000001,-79.48434259999998,,2,34059,1,4,4,999900,0,0,0,0,0,0,0,0,0,1,0
43.636292600000004,-79.47046279999998,950.0,1,71204,0,2,2,635000,0,0,0,0,1,0,0,0,0,0,0
43.8080011,-79.2649442,950.0,1,30414,0,2,2,453000,0,0,0,0,1,0,0,0,0,0,0
43.78167070000001,-79.2472126,850.0,1,30878,0,2,2,488000,0,0,0,0,1,0,0,0,0,0,0
43.6403804,-79.3973372,550.0,1,70600,1,1,1,595000,0,0,0,0,1,0,0,0,0,0,0
43.6733205,-79.38947950000002,1700.0,2,112766,1,2,2,1219901,0,0,0,0,1,0,0,0,0,0,0
43.7874985,-79.25563879999999,,2,31825,2,3,2,723000,0,0,0,0,0,0,0,0,0,1,0
43.767444,-79.3712468,550.0,0,52035,1,1,1,410000,0,0,0,0,1,0,0,0,0,0,0
43.7027441,-79.4511667,850.0,1,34768,1,2,2,579000,0,0,0,0,0,1,0,0,0,0,0
43.6518036,-79.41762390000002,2250.0,2,50694,1,5,3,2060000,0,0,0,0,0,0,1,0,0,0,0
43.6966169,-79.55235350000002,950.0,1,36674,0,2,1,240000,0,0,0,0,1,0,0,0,0,0,0
43.7792734,-79.4492735,1750.0,1,32724,0,4,4,880800,1,0,0,0,0,0,0,0,0,0,0
43.837724,-79.23156800000002,2250.0,2,39556,0,4,3,896000,0,0,0,0,0,0,1,0,0,0,0
43.6637458,-79.50121089999998,,3,76629,0,5,3,1311000,0,0,0,0,0,0,1,0,0,0,0
43.63817179999999,-79.5361937,750.0,1,52787,1,1,1,542000,0,0,0,0,1,0,0,0,0,0,0
43.642278399999995,-79.3827611,650.0,1,70600,1,1,1,645000,0,0,0,0,1,0,0,0,0,0,0
43.64508770000001,-79.4136513,2250.0,1,70623,1,3,3,1600000,1,0,0,0,0,0,0,0,0,0,0
43.6370874,-79.40453500000002,650.0,1,70623,0,1,1,550000,0,0,0,0,1,0,0,0,0,0,0
43.779207,-79.28151940000002,850.0,1,31825,1,2,2,470000,0,0,0,0,1,0,0,0,0,0,0
43.609168,-79.55816800000002,650.0,1,52787,1,1,1,453500,0,0,0,0,1,0,0,0,0,0,0
43.661927,-79.3865112,650.0,0,56526,0,1,1,675000,0,0,0,1,0,0,0,0,0,0,0
43.667668299999995,-79.4264956,,2,39740,0,3,2,950000,0,0,0,0,0,0,1,0,0,0,0
43.752156400000004,-79.51204539999998,1300.0,1,27984,0,3,2,385000,0,0,0,0,0,1,0,0,0,0,0
43.708237,-79.5341308,750.0,1,32997,0,2,1,410000,0,0,0,0,1,0,0,0,0,0,0
43.676851299999996,-79.5067735,750.0,1,34059,1,1,1,479000,0,0,0,0,1,0,0,0,0,0,0
43.763341,-79.1880283,,6,33323,0,3,1,706000,0,0,0,0,0,0,1,0,0,0,0
43.6834109,-79.51164370000002,1100.0,1,101551,1,2,2,578000,0,0,0,0,1,0,0,0,0,0,0
43.69986369999999,-79.5455698,,8,36674,0,3,2,1001000,0,0,0,0,0,0,1,0,0,0,0
43.715823500000006,-79.2942861,,6,36232,0,3,2,785100,0,0,0,0,0,0,1,0,0,0,0
43.7542374,-79.4432703,1100.0,1,51181,1,2,2,720000,0,0,0,0,1,0,0,0,0,0,0
43.7611976,-79.4089515,1100.0,1,45326,0,2,2,815000,0,0,0,0,1,0,0,0,0,0,0
43.6815246,-79.33093219999998,1300.0,1,46206,1,2,2,940000,1,0,0,0,0,0,0,0,0,0,0
43.7046642,-79.2722216,,2,36232,1,3,5,840000,0,0,0,0,0,0,0,0,0,1,0
43.710915299999996,-79.4008941,1300.0,1,89330,0,3,4,1525000,0,0,0,0,0,0,1,0,0,0,0
43.7949367,-79.35211260000001,1700.0,2,40442,0,2,2,655000,0,0,0,0,1,0,0,0,0,0,0
43.6729061,-79.43246640000002,1300.0,2,54460,0,3,3,1005000,0,0,0,0,0,0,1,0,0,0,0
43.7168091,-79.42968619999998,1300.0,1,48134,1,2,2,685000,0,0,0,0,1,0,0,0,0,0,0
43.804482,-79.3760558,,2,47246,0,4,4,1550000,0,0,0,0,0,0,1,0,0,0,0
43.6199652,-79.50616389999998,,3,54438,1,2,2,849000,1,0,0,0,0,0,0,0,0,0,0
43.6629205,-79.3350241,,0,53803,1,2,2,1100000,0,0,0,0,0,0,0,0,0,1,0
43.660249,-79.3428952,650.0,1,53803,1,1,1,595000,0,0,0,0,1,0,0,0,0,0,0
43.689393700000004,-79.50057819999998,,1,30827,2,4,7,740000,0,0,0,0,0,0,1,0,0,0,0
43.7333226,-79.43586309999998,,2,48134,1,4,4,1590000,0,0,0,0,0,0,0,0,0,1,0
43.6783591,-79.54375379999998,4250.0,7,99055,1,6,6,1500000,0,0,0,0,0,0,0,0,1,0,0
43.6998097,-79.3997476,3250.0,4,89330,0,5,4,3050000,0,0,0,0,0,0,1,0,0,0,0
43.663587400000004,-79.45905950000002,,0,49709,0,5,3,1289000,0,0,0,0,0,0,1,0,0,0,0
43.69915719999999,-79.32180059999997,,4,53315,3,4,4,1264000,0,0,0,0,0,0,1,0,0,0,0
43.6699666,-79.3053036,,2,92580,0,3,3,1225000,0,0,0,0,0,0,1,0,0,0,0
43.6844255,-79.56563969999998,1300.0,1,44177,0,3,2,647000,1,0,0,0,0,0,0,0,0,0,0
43.655111,-79.3756429,550.0,0,53583,0,1,1,525000,0,0,0,0,1,0,0,0,0,0,0
43.815432200000004,-79.325745,850.0,1,31786,0,1,1,396000,0,0,0,0,1,0,0,0,0,0,0
43.711782299999996,-79.3916402,850.0,1,57039,1,2,2,750000,0,0,0,0,1,0,0,0,0,0,0
43.696494,-79.4280823,,2,65274,1,5,5,2510000,0,0,0,0,0,0,1,0,0,0,0
43.6368544,-79.39662009999998,1100.0,1,70600,1,1,2,990000,0,0,0,0,1,0,0,0,0,0,0
43.7575006,-79.40922490000001,850.0,1,45326,0,2,2,635500,0,0,0,0,1,0,0,0,0,0,0
43.6877025,-79.467398,,2,33316,0,3,2,796500,0,0,0,0,0,0,0,0,0,1,0
43.7603819,-79.4068958,2124.0,1,45326,0,3,3,1300000,0,0,0,0,0,1,0,0,0,0,0
43.6777407,-79.45915670000002,,1,33528,0,3,1,850000,0,0,0,0,0,0,0,0,0,1,0
43.7372707,-79.2166309,1700.0,1,32913,0,3,3,682007,0,0,0,0,0,1,0,0,0,0,0
43.7679328,-79.22187459999998,,4,30878,2,3,1,670000,0,0,0,0,0,0,1,0,0,0,0
43.6186334,-79.50247440000003,,2,54438,1,4,3,824000,0,0,0,0,0,0,1,0,0,0,0
43.6455046,-79.3924571,650.0,1,70600,1,1,1,800000,0,0,0,0,1,0,0,0,0,0,0
43.77433140000001,-79.16288109999998,,3,33323,1,2,1,662500,0,0,0,0,0,0,1,0,0,0,0
43.6487134,-79.426661,,1,45737,0,4,2,1580000,0,0,0,0,0,0,1,0,0,0,0
43.6383856,-79.41354369999998,1100.0,1,70623,1,2,2,855000,0,0,0,0,1,0,0,0,0,0,0
43.82009710000001,-79.309871,,2,31786,1,3,4,993880,0,0,0,0,0,0,1,0,0,0,0
43.65236609999999,-79.45012170000003,1500.0,1,50580,0,2,3,1150000,0,0,0,0,1,0,0,0,0,0,0
43.7424456,-79.21422940000002,850.0,1,32913,1,2,1,405000,0,0,0,0,1,0,0,0,0,0,0
43.651082099999996,-79.4543618,3250.0,3,71204,3,8,7,1850000,0,0,0,0,0,0,0,0,0,1,0
43.7837903,-79.1417252,1300.0,2,54045,0,3,2,785000,0,0,0,0,0,0,1,0,0,0,0
43.679300299999994,-79.46161219999998,,0,33528,0,3,1,690000,0,0,0,0,0,0,0,0,0,1,0
43.70550619999999,-79.3978352,650.0,1,57039,0,1,1,615000,0,0,0,0,1,0,0,0,0,0,0
43.7505279,-79.46402940000002,650.0,1,29958,1,1,1,495000,0,0,0,0,1,0,0,0,0,0,0
43.6695496,-79.3837757,550.0,0,53583,1,1,1,730000,0,0,0,0,1,0,0,0,0,0,0
43.6841723,-79.2968386,,0,54324,0,3,1,675000,0,0,0,0,0,0,0,0,0,1,0
43.6360574,-79.470781,250.0,1,71204,0,1,1,455000,0,0,0,0,1,0,0,0,0,0,0
43.7505992,-79.46502699999998,650.0,1,29958,1,1,1,495000,0,0,0,0,1,0,0,0,0,0,0
43.632816999999996,-79.51961109999998,1900.0,2,52787,1,3,4,1040000,0,0,0,0,0,1,0,0,0,0,0
43.6404402,-79.3918535,650.0,1,70600,1,1,1,670000,0,0,0,0,1,0,0,0,0,0,0
43.7550359,-79.37222369999998,,7,100516,1,4,6,3375000,0,0,0,0,0,0,1,0,0,0,0
43.7052165,-79.4632373,,4,38527,1,2,1,835000,0,0,0,0,0,0,1,0,0,0,0
43.6867088,-79.39925769999998,750.0,1,114174,1,1,2,719900,0,0,0,0,1,0,0,0,0,0,0
43.7053283,-79.3644695,,1,125564,1,3,2,1290000,0,0,0,0,0,0,0,0,0,1,0
43.6650649,-79.3614127,,2,63012,1,3,4,1618000,0,0,0,0,0,0,0,0,0,1,0
43.6360574,-79.470781,250.0,1,71204,0,1,1,450000,0,0,0,0,1,0,0,0,0,0,0
43.6533448,-79.48682109999999,,1,76629,0,3,1,1308000,0,0,0,0,0,0,1,0,0,0,0
43.6594307,-79.361023,250.0,0,34597,0,0,1,375000,0,0,0,0,1,0,0,0,0,0,0
43.6888845,-79.40966209999998,4250.0,4,165047,2,5,5,4875000,0,0,0,0,0,0,1,0,0,0,0
43.63147100000001,-79.4726501,850.0,1,54438,0,1,1,641000,0,0,0,0,1,0,0,0,0,0,0
43.7468783,-79.21147069999998,,1,32913,1,3,3,665000,0,0,0,0,0,0,0,0,0,1,0
43.6443244,-79.5285944,850.0,1,52787,0,2,2,560000,0,0,0,0,1,0,0,0,0,0,0
43.6526078,-79.512676,,3,144642,0,4,3,2150000,0,0,0,0,0,0,1,0,0,0,0
43.6982824,-79.32920969999998,,2,53315,1,4,5,1565000,0,0,0,0,0,0,1,0,0,0,0
43.6041068,-79.4929076,,2,54438,0,3,2,1085000,0,0,0,0,0,0,1,0,0,0,0
43.6498438,-79.44462709999998,850.0,1,50580,0,1,1,865000,0,0,0,0,1,0,0,0,0,0,0
43.766537,-79.3294585,,3,42516,3,3,2,785000,0,0,0,0,0,0,0,0,0,1,0
43.75359870000001,-79.32579820000002,1300.0,2,42516,1,3,3,1160000,0,0,0,0,0,0,1,0,0,0,0
43.7732477,-79.3458375,550.0,1,36359,1,1,2,521800,0,0,0,0,1,0,0,0,0,0,0
43.7368798,-79.58602320000001,1750.0,3,26548,1,3,2,703000,0,0,0,0,0,0,1,0,0,0,0
43.7739128,-79.32935920000001,750.0,11,36359,0,2,2,598000,0,0,0,0,1,0,0,0,0,0,0
43.6968326,-79.31631569999998,,0,47710,1,1,1,588500,0,0,0,0,0,0,1,0,0,0,0
43.79020089999999,-79.25417009999998,1500.0,1,31825,0,2,2,458000,0,0,0,0,1,0,0,0,0,0,0
43.767444,-79.3712468,950.0,1,52035,1,2,2,660000,0,0,0,0,1,0,0,0,0,0,0
43.695540799999996,-79.34537859999998,,1,53315,0,2,2,906750,0,0,0,0,0,0,1,0,0,0,0
